Wavelength (nm)	Band 1p	Band 1	Band 2	Band 3	Band 4	Band 4p	Band 5p	Band 5	Band 7	Pan
1725	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.58027	0.00000	0.00000
1726	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.56461	0.00000	0.00000
1727	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.54968	0.00000	0.00000
1728	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.53352	0.00000	0.00000
1729	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.51798	0.00000	0.00000
1730	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.50098	0.00000	0.00000
1731	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.48294	0.00000	0.00000
1732	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.46398	0.00000	0.00000
1733	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.44484	0.00000	0.00000
1734	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.42333	0.00000	0.00000
1735	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.40141	0.00000	0.00000
1736	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.37931	0.00000	0.00000
1737	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.35556	0.00000	0.00000
1738	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.33102	0.00000	0.00000
1739	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.30729	0.00000	0.00000
1740	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.28232	0.00000	0.00000
1741	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.25705	0.00000	0.00000
1742	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.23357	0.00000	0.00000
1743	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.21224	0.00000	0.00000
1744	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.19031	0.00000	0.00000
1745	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.17142	0.00000	0.00000
1746	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.15353	0.00000	0.00000
1747	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.13685	0.00000	0.00000
1748	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.12177	0.00000	0.00000
1749	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.10911	0.00000	0.00000
1750	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.09720	0.00000	0.00000
1751	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.08667	0.00000	0.00000
1752	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.07752	0.00000	0.00000
1753	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.06926	0.00000	0.00000
1754	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.06200	0.00000	0.00000
1755	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.05574	0.00000	0.00000
1756	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.05005	0.00000	0.00000
1757	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.04498	0.00000	0.00000
1758	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.04055	0.00000	0.00000
1759	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.03677	0.00000	0.00000
1760	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.03320	0.00000	0.00000
1761	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.03017	0.00000	0.00000
1762	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.02752	0.00000	0.00000
1763	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.02508	0.00000	0.00000
1764	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.02287	0.00000	0.00000
1765	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.02093	0.00000	0.00000
1766	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.01910	0.00000	0.00000
1767	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.01748	0.00000	0.00000
1768	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.01606	0.00000	0.00000
1769	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.01467	0.00000	0.00000
1770	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.01345	0.00000	0.00000
1771	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.01239	0.00000	0.00000
1772	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.01136	0.00000	0.00000
1773	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.01042	0.00000	0.00000
1774	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00954	0.00000	0.00000
1775	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00871	0.00000	0.00000
1776	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00797	0.00000	0.00000
1777	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00728	0.00000	0.00000
1778	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00663	0.00000	0.00000
1779	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00606	0.00000	0.00000
1780	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00559	0.00000	0.00000
1781	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00519	0.00000	0.00000
1782	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00451	0.00000	0.00000
1783	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00415	0.00000	0.00000
1784	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00391	0.00000	0.00000
1785	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00342	0.00000	0.00000
1786	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00314	0.00000	0.00000
1787	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00286	0.00000	0.00000
1788	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00250	0.00000	0.00000
1789	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00243	0.00000	0.00000
1790	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00205	0.00000	0.00000
1791	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00193	0.00000	0.00000
1792	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00178	0.00000	0.00000
1793	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00155	0.00000	0.00000
1794	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00145	0.00000	0.00000
1795	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00136	0.00000	0.00000
1796	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00107	0.00000	0.00000
1797	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00107	0.00000	0.00000
1798	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00107	0.00000	0.00000
1799	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00083	0.00000	0.00000
1800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00079	0.00000	0.00000
1801	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00066	0.00000	0.00000
1802	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00055	0.00000	0.00000
1803	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00073	0.00000	0.00000
1804	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00062	0.00000	0.00000
1805	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00069	0.00000	0.00000
1806	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00044	0.00000	0.00000
1807	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00051	0.00000	0.00000
1808	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00032	0.00000	0.00000
1809	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00046	0.00000	0.00000
1810	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00029	0.00000	0.00000
1811	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00032	0.00000	0.00000
1812	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00032	0.00000	0.00000
1813	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00036	0.00000	0.00000
1814	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00035	0.00000	0.00000
1815	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00011	0.00000	0.00000
1816	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00024	0.00000	0.00000
1817	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00029	0.00000	0.00000
1818	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00028	0.00000	0.00000
1819	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00019	0.00000	0.00000
1820	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00018	0.00000	0.00000
1821	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00031	0.00000	0.00000
1822	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.00006	0.00000	0.00000
1823	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00033	0.00000	0.00000
1824	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00011	0.00000	0.00000
1825	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00019	0.00000	0.00000
1826	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00019	0.00000	0.00000
1827	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00005	0.00000	0.00000
1828	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00018	0.00000	0.00000
1829	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00011	0.00000	0.00000
1830	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00007	0.00000	0.00000
1831	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00013	0.00000	0.00000
1832	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00014	0.00000	0.00000
1833	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00017	0.00000	0.00000
1834	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00008	0.00000	0.00000
1835	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00009	0.00000	0.00000
1836	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00015	0.00000	0.00000
1837	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00014	0.00000	0.00000
1838	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00010	0.00000	0.00000
1839	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.00004	0.00000	0.00000
1840	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.00012	0.00000	0.00000
1980	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00014	0.00000
1981	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00021	0.00000
1982	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00017	0.00000
1983	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00021	0.00000
1984	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00025	0.00000
1985	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00026	0.00000
1986	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00019	0.00000
1987	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00026	0.00000
1988	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00031	0.00000
1989	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00027	0.00000
1990	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00022	0.00000
1991	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00035	0.00000
1992	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00038	0.00000
1993	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00038	0.00000
1994	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00031	0.00000
1995	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00041	0.00000
1996	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00036	0.00000
1997	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00050	0.00000
1998	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00037	0.00000
1999	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00048	0.00000
2000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00056	0.00000
2001	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00048	0.00000
2002	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00051	0.00000
2003	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00066	0.00000
2004	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00053	0.00000
2005	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00067	0.00000
2006	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00078	0.00000
2007	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00070	0.00000
2008	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00092	0.00000
2009	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00084	0.00000
2010	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00088	0.00000
2011	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00100	0.00000
2012	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00099	0.00000
2013	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00106	0.00000
2014	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00117	0.00000
2015	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00123	0.00000
2016	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00140	0.00000
2017	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00152	0.00000
2018	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00163	0.00000
2019	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00170	0.00000
2020	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00180	0.00000
2021	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00193	0.00000
2022	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00215	0.00000
2023	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00236	0.00000
2024	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00249	0.00000
2025	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00268	0.00000
2026	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00285	0.00000
2027	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00312	0.00000
2028	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00341	0.00000
2029	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00358	0.00000
2030	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00387	0.00000
2031	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00424	0.00000
2032	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00453	0.00000
2033	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00494	0.00000
2034	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00524	0.00000
2035	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00578	0.00000
2036	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00618	0.00000
2037	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00661	0.00000
2038	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00725	0.00000
2039	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00785	0.00000
2040	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00843	0.00000
2041	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00940	0.00000
2042	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00989	0.00000
2043	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.01095	0.00000
2044	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.01187	0.00000
2045	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.01262	0.00000
2046	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.01385	0.00000
2047	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.01518	0.00000
2048	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.01642	0.00000
2049	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.01790	0.00000
2050	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.01967	0.00000
2051	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.02117	0.00000
2052	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.02335	0.00000
2053	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.02551	0.00000
2054	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.02791	0.00000
2055	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.03066	0.00000
2056	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.03372	0.00000
2057	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.03684	0.00000
2058	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.04044	0.00000
2059	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.04461	0.00000
2060	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.04925	0.00000
2061	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.05404	0.00000
2062	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.05953	0.00000
2063	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.06546	0.00000
2064	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.07182	0.00000
2065	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.07928	0.00000
2066	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.08770	0.00000
2067	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.09613	0.00000
2068	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.10619	0.00000
2069	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.11685	0.00000
2070	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.12830	0.00000
2071	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.14167	0.00000
2072	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.15662	0.00000
2073	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.17203	0.00000
2074	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.18963	0.00000
2075	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.20804	0.00000
2076	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.22796	0.00000
2077	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.25009	0.00000
2078	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.27406	0.00000
2079	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.29895	0.00000
2080	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.32498	0.00000
2081	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.35437	0.00000
2082	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.38334	0.00000
2083	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.41447	0.00000
2084	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.44666	0.00000
2085	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.47978	0.00000
2086	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.51165	0.00000
2087	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.54447	0.00000
2088	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.57797	0.00000
2089	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.60982	0.00000
2090	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.64019	0.00000
2091	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.67014	0.00000
2092	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.69809	0.00000
2093	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.72426	0.00000
2094	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.74940	0.00000
2095	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.77323	0.00000
2096	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.79444	0.00000
2097	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.81453	0.00000
2098	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.83124	0.00000
2099	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.84595	0.00000
2100	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.85951	0.00000
2101	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.87247	0.00000
2102	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.88251	0.00000
2103	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.89228	0.00000
2104	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.89986	0.00000
2105	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.90562	0.00000
2106	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.91136	0.00000
2107	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.91619	0.00000
2108	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.92149	0.00000
2109	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.92459	0.00000
2110	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.92812	0.00000
2111	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.93116	0.00000
2112	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.93421	0.00000
2113	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.93659	0.00000
2114	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.93833	0.00000
2115	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.94012	0.00000
2116	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.94241	0.00000
2117	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.94373	0.00000
2118	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.94440	0.00000
2119	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.94596	0.00000
2120	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.94586	0.00000
2121	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.94652	0.00000
2122	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.94673	0.00000
2123	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.94853	0.00000
2124	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.94905	0.00000
2125	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.94996	0.00000
